ASN	Count seen in last 28 days	Address	Also saw both TAs	Spamhaus PBL status
#Generated at 20180807070225	#	#	#	#
2607	25	158.195.6.3	False	False
2607	6	193.87.78.141	False	False
2607	5	2001:4118:10:6f00::f	False	False
2607	5	147.175.111.15	False	False
2609	3	197.25.242.153	False	True
2609	1	196.186.183.6	False	True
2609	1	197.3.230.149	False	True
2609	1	41.230.191.228	False	True
2609	1	41.230.83.124	False	True
2609	1	197.3.245.111	False	True
2609	1	41.230.114.169	False	True
2609	1	196.186.6.211	False	True
2609	1	197.7.72.251	False	True
2609	1	41.230.129.232	False	True
2715	7	200.20.0.205	False	False
2715	3	139.82.216.243	False	False
2715	1	139.82.238.134	False	False
2715	1	200.20.22.3	False	False
2716	15	200.132.90.2	False	False
2716	11	200.19.247.1	True	False
2716	1	200.17.86.100	True	False
2716	1	200.17.86.101	False	False
2764	19	61.69.45.102	False	False
2764	6	203.185.218.15	False	False
2828	15	199.5.150.66	False	False
2828	2	209.48.7.126	True	False
2828	2	207.239.106.251	False	False
2828	1	209.116.154.70	True	False
2828	1	66.104.96.51	False	False
2847	11	193.219.153.17	False	False
2847	6	2001:778:0:1011::1	False	False
2847	4	193.219.164.131	False	False
2854	3	194.84.255.129	False	False
2856	22	86.149.84.103	False	True
2856	10	81.143.194.96	False	False
2856	7	81.134.18.33	False	False
2856	7	81.154.194.27	False	True
2856	6	2a00:23a8:40:201::2	False	False
2856	6	81.139.11.194	True	False
2856	5	86.147.1.113	False	True
2856	5	86.152.116.188	False	True
2856	4	217.36.0.30	False	False
2856	3	81.148.36.152	False	False
2856	3	81.147.29.199	False	True
2856	2	86.131.118.101	False	True
2856	2	86.184.31.32	False	True
2856	2	109.149.72.92	False	True
2856	2	86.152.59.167	True	True
2856	2	81.149.228.149	False	False
2856	2	86.128.87.80	False	True
2856	2	31.50.220.221	False	True
2856	2	195.99.252.50	False	False
2856	1	2a00:23c4:3955:3e00:7675:48ff:fe46:5b2a	False	False
2856	1	2a00:23c4:a2a0:1d00:24f7:2ec6:24b1:fb68	False	False
2856	1	86.177.248.191	False	True
2856	1	86.181.189.172	False	True
2856	1	86.167.102.205	False	True
2856	1	81.158.247.231	False	True
2856	1	86.143.177.36	False	True
2856	1	81.130.229.175	False	False
2856	1	2a00:23c4:64f9:e800:ad66:ae61:bcf9:5c44	False	False
2856	1	2a00:23c4:bd19:2c00:c96a:bd56:f941:a31d	False	False
2856	1	2a00:23c5:2480:cb00:cc0e:7ab6:be00:bdf7	False	False
2856	1	86.147.205.204	False	True
2856	1	2a00:23c4:64f9:e800:4980:aff5:8052:82ee	False	False
2856	1	86.145.113.192	False	True
2856	1	81.134.152.3	True	False
2856	1	86.176.183.43	True	True
2856	1	109.158.14.147	False	True
2856	1	2a00:23c4:a412:e200:956f:347d:fbf1:619	False	False
2856	1	2a00:23c4:9c96:a800:3975:ad2f:6917:a47a	False	False
2856	1	2a00:23c4:bd19:2c00:f5af:12c:a369:4e6e	False	False
2856	1	86.152.167.147	False	True
2856	1	2a00:23c5:2480:cb00:4d2f:1297:972c:c959	False	False
2856	1	86.152.26.152	False	True
2856	1	81.152.121.238	False	True
2860	25	62.169.71.67	False	False
2860	25	62.169.71.69	False	False
2860	22	62.169.70.195	True	False
2860	22	62.169.70.194	True	False
2860	19	62.169.70.193	True	False
2860	15	89.155.49.104	False	True
2860	11	212.113.164.132	True	False
2860	11	212.113.164.130	True	False
2860	10	212.113.164.133	True	False
2860	9	212.113.164.129	True	False
2860	8	212.113.164.134	True	False
2860	6	79.169.209.235	True	True
2860	5	85.138.115.21	False	True
2860	5	212.113.164.128	True	False
2860	2	94.133.62.235	False	True
2860	1	94.133.81.222	False	True
2860	1	89.181.152.49	False	False
2860	1	88.157.163.118	False	False
2860	1	89.180.178.177	False	True
2907	3	133.95.103.28	False	False
2907	1	133.95.103.29	False	False
2914	16	2001:418:1c05:ffff:20c:29ff:feff:4cd9	False	False
2914	14	185.84.19.115	True	False
2914	12	185.84.19.99	True	False
2914	10	2001:728:401:14::3	True	False
2914	5	203.105.74.13	False	False
2914	2	2001:218:2000:57::5	True	False
3209	26	176.95.16.38	True	False
3209	25	176.95.16.165	True	False
3209	24	195.50.140.37	True	False
3209	24	176.95.16.102	True	False
3209	23	176.95.16.166	True	False
3209	22	176.95.16.164	True	False
3209	21	195.50.140.36	True	False
3209	20	92.79.51.157	False	False
3209	20	176.95.16.100	True	False
3209	19	176.95.16.167	True	False
3209	19	195.50.140.133	True	False
3209	18	176.95.16.101	True	False
3209	18	176.95.16.37	True	False
3209	17	195.50.140.197	True	False
3209	17	195.50.140.71	True	False
3209	17	195.50.140.196	True	False
3209	16	195.50.140.198	True	False
3209	15	195.50.140.132	True	False
3209	14	176.95.16.5	True	False
3209	12	92.210.35.136	False	True
3209	11	195.50.140.68	True	False
3209	4	84.57.75.187	False	True
3209	4	178.15.74.51	False	False
3209	3	88.75.163.174	False	True
3209	2	109.40.2.92	False	True
3209	1	109.42.1.74	False	True
3209	1	109.42.3.95	False	True
3209	1	88.64.71.0	False	True
3209	1	109.41.3.137	False	True
3209	1	109.42.0.172	False	True
3209	1	109.41.64.50	False	True
3209	1	109.41.128.97	False	True
3209	1	109.41.2.169	False	True
3209	1	109.42.0.175	False	True
3209	1	109.41.128.27	True	True
3209	1	109.42.0.5	False	True
3209	1	109.42.2.34	False	True
3209	1	109.40.129.215	False	True
3209	1	109.40.129.201	False	True
3209	1	109.42.1.71	False	True
3209	1	109.42.2.115	False	True
3209	1	109.41.129.235	False	True
3209	1	84.61.145.174	False	True
3209	1	109.42.1.226	False	True
3209	1	109.40.2.189	False	True
3209	1	109.40.130.101	True	True
3209	1	109.41.3.170	False	True
3209	1	109.40.128.45	False	True
3209	1	109.42.2.38	False	True
3209	1	109.41.0.135	True	True
3209	1	2.203.95.40	False	True
3209	1	109.41.130.214	False	True
3209	1	109.41.131.106	False	True
3209	1	88.66.219.101	False	True
3209	1	109.40.1.200	False	True
3209	1	109.40.129.200	False	True
3209	1	109.41.192.131	False	True
3209	1	109.40.3.83	False	True
3209	1	109.41.0.41	False	True
3209	1	109.40.0.52	False	True
3209	1	109.40.128.109	False	True
3209	1	109.42.2.15	False	True
3209	1	109.41.129.18	False	True
3209	1	109.42.3.203	False	True
3212	27	217.72.64.215	True	False
3212	26	217.72.64.214	True	False
3212	25	217.72.64.216	True	False
3212	24	217.72.64.213	True	False
3215	18	92.154.62.110	False	True
3215	17	90.90.143.55	True	False
3215	12	90.79.242.35	False	False
3215	11	193.248.41.50	False	True
3215	10	92.154.103.114	False	True
3215	9	90.90.145.72	True	False
3215	8	213.56.27.74	True	False
3215	7	90.87.163.246	False	False
3215	6	90.86.249.4	False	False
3215	6	213.56.27.73	True	False
3215	6	90.126.11.252	False	False
3215	6	213.56.27.76	True	False
3215	5	2a01:cb00:37:b00::1	False	False
3215	5	90.118.213.243	False	False
3215	5	213.56.27.80	True	False
3215	4	213.56.27.84	True	False
3215	4	213.56.27.72	True	False
3215	4	213.56.27.71	True	False
3215	3	80.10.202.102	True	False
3215	3	80.10.202.98	True	False
3215	3	213.56.27.75	True	False
3215	3	86.248.213.163	False	False
3215	3	80.10.202.12	True	False
3215	3	195.25.5.45	True	False
3215	3	80.10.202.9	True	False
3215	3	195.25.5.41	True	False
3215	3	80.10.202.104	True	False
3215	2	80.10.202.116	True	False
3215	2	195.25.5.35	True	False
3215	2	195.25.5.43	True	False
3215	2	86.198.188.225	False	False
3215	2	86.217.196.58	False	True
3215	2	80.10.202.111	True	False
3215	2	195.25.5.32	True	False
3215	1	82.127.85.130	True	False
3215	1	80.12.41.197	False	True
3215	1	2.3.119.27	False	True
3215	1	90.73.212.242	False	False
3215	1	82.124.97.83	False	True
3215	1	80.12.41.232	False	True
3215	1	92.184.102.93	False	False
3215	1	80.10.202.71	True	False
3215	1	92.184.102.130	False	False
3215	1	80.12.37.223	False	True
3215	1	195.25.5.34	True	False
3215	1	83.115.97.172	False	True
3215	1	217.128.23.252	False	True
3215	1	2a01:cb1d:806a:3e00:e5b3:8f1a:339f:40f	False	False
3215	1	86.193.215.14	False	False
3215	1	92.184.105.242	False	False
3215	1	92.143.88.85	False	True
3215	1	2.1.75.45	False	True
3215	1	92.184.104.180	False	False
3215	1	195.25.5.38	True	False
3215	1	80.10.202.107	True	False
3215	1	2a01:cb00:f9:d500:f9a3:e59d:9a57:e271	False	False
3215	1	2a01:cb1c:3f2:2300:1cb3:cd00:8159:9f94	False	False
3215	1	80.10.202.67	True	False
3215	1	86.198.139.142	False	False
3215	1	92.184.100.217	False	False
3215	1	92.184.96.125	False	False
3215	1	92.184.108.183	False	False
3215	1	92.184.100.216	False	False
3216	24	212.44.131.6	True	False
3216	15	194.186.70.210	False	False
3216	10	194.186.70.214	True	False
3216	9	37.147.36.173	False	True
3216	6	212.119.234.230	False	False
3216	5	194.186.111.229	False	False
3216	5	194.186.111.230	False	False
3216	2	128.70.22.233	False	True
3216	1	212.119.194.20	False	False
3216	1	194.186.84.198	False	False
3216	1	128.75.201.122	False	True
3216	1	79.104.5.35	False	True
3216	1	87.229.199.222	False	False
3223	11	37.221.160.228	True	False
3223	7	104.152.46.83	False	False
3223	5	5.254.89.172	False	False
3223	1	141.101.144.3	False	False
3243	17	213.13.28.42	True	True
3243	15	213.13.28.41	True	True
3243	13	213.13.30.11	True	True
3243	13	213.13.30.5	True	True
3243	13	213.13.30.6	True	True
3243	12	2001:8a0:2106:5:213:13:28:42	True	False
3243	12	2.81.184.47	False	True
3243	12	213.13.28.39	True	True
3243	11	2001:8a0:2106:5:213:13:28:39	True	False
3243	11	213.13.28.37	True	True
3243	11	2001:8a0:2106:5:213:13:28:37	True	False
3243	10	2001:8a0:2206:5:213:13:30:8	True	False
3243	10	2001:8a0:2106:5:213:13:28:40	True	False
3243	9	2001:8a0:2206:5:213:13:30:5	True	False
3243	9	2001:8a0:2106:5:213:13:28:44	True	False
3243	9	2001:8a0:2206:5:213:13:30:6	True	False
3243	8	213.13.30.9	True	True
3243	5	85.245.169.71	False	True
3243	3	85.244.24.121	False	True
3243	3	2.81.84.122	False	True
3243	2	85.247.68.234	False	True
3243	1	2001:8a0:7f4f:5801:540d:cec8:17c9:c274	False	False
3243	1	188.251.253.229	False	True
3243	1	82.154.199.156	False	True
3243	1	2001:8a0:7f4f:5801:d03b:26eb:6519:e86	False	False
3243	1	37.189.217.151	False	True
3243	1	2001:8a0:f02a:8701:a047:699a:1cde:caa9	False	False
3249	19	80.235.8.197	True	False
3249	14	80.235.1.52	True	False
3249	13	80.235.8.196	True	False
3249	9	2001:7d0:f004:1::11	True	False
3249	8	2001:7d0:f004:1::12	True	False
3249	3	80.235.123.8	False	False
3249	1	176.46.30.143	False	True
3249	1	2001:7d0:88d7:5480:2d75:cd92:b1b:42f4	False	False
3249	1	85.29.249.155	False	False
3253	5	213.140.98.61	False	False
3255	10	194.44.202.165	False	False
3265	21	82.161.181.48	False	False
3265	18	62.216.31.199	True	False
3265	17	194.109.133.201	True	False
3265	17	194.109.20.99	True	False
3265	16	194.109.133.199	True	False
3265	15	62.216.31.201	True	False
3265	14	62.216.31.200	True	False
3265	14	62.216.31.222	True	False
3265	12	194.109.20.107	True	False
3265	12	62.216.31.220	True	False
3265	11	194.109.133.206	True	False
3265	11	194.109.133.220	True	False
3265	11	194.109.133.207	True	False
3265	10	194.109.133.205	True	False
3265	10	194.109.20.100	True	False
3265	10	194.109.133.221	True	False
3265	9	62.216.31.206	True	False
3265	8	62.216.31.207	True	False
3265	8	62.216.31.221	True	False
3265	7	194.109.133.222	True	False
3265	7	62.216.31.209	True	False
3265	3	2001:888:0:104::c6	True	False
3265	3	2001:888:0:104::bb	True	False
3265	1	2001:888:0:104::e4	True	False
3265	1	2001:888:0:104::b3	False	False
3265	1	2001:888:0:104::a8	True	False
3265	1	2001:888:0:104::a5	True	False
3269	24	79.8.186.198	False	True
3269	23	79.2.74.198	False	True
3269	18	79.49.42.134	True	True
3269	12	79.9.213.222	False	True
3269	12	87.27.241.21	False	False
3269	11	85.38.28.77	False	False
3269	8	217.141.0.242	False	False
3269	8	79.11.181.79	False	True
3269	7	87.27.92.133	False	False
3269	6	79.45.115.148	True	True
3269	6	79.50.41.202	True	True
3269	5	188.9.55.116	False	False
3269	4	82.188.225.226	False	False
3269	4	95.226.14.145	False	False
3269	4	79.9.104.208	False	True
3269	3	95.253.155.197	False	False
3269	3	79.12.145.99	False	True
3269	2	85.38.28.98	True	False
3269	1	88.1.157.13	False	True
3269	1	79.35.129.37	False	True
3269	1	95.249.29.90	False	True
3269	1	188.12.16.144	False	False
3269	1	87.21.25.70	False	True
3269	1	79.17.45.4	False	True
3269	1	79.12.176.193	False	True
3269	1	80.23.207.150	True	False
3292	21	195.215.95.11	True	False
3292	20	195.215.95.8	True	False
3292	19	195.215.95.12	True	False
3292	19	195.215.95.7	True	False
3292	18	195.215.95.6	True	False
3292	14	195.41.168.12	True	False
3292	13	195.41.168.11	True	False
3292	13	195.41.168.7	True	False
3292	10	195.41.168.6	True	False
3292	10	195.41.168.8	True	False
3292	8	176.22.218.77	False	False
3292	2	176.23.36.27	False	False
3292	2	93.161.4.170	False	False
3292	1	80.62.116.78	True	True
3301	24	90.224.53.87	False	False
3301	21	2001:2040:c001:103::215	True	False
3301	21	81.228.10.200	True	False
3301	20	2001:2040:c001:203::202	True	False
3301	20	2001:2040:c001:103::213	True	False
3301	19	2001:2040:c001:103::212	True	False
3301	17	81.228.10.199	True	False
3301	17	2001:2040:c001:103::214	True	False
3301	16	2001:2040:c001:203::200	True	False
3301	16	2001:2040:c001:203::203	True	False
3301	16	81.228.10.202	True	False
3301	16	2001:2040:c001:203::201	True	False
3301	3	81.235.50.19	False	False
3301	1	90.225.23.194	False	False
3301	1	81.229.90.40	False	False
3301	1	213.66.17.215	False	True
3301	1	217.214.151.244	False	False
3301	1	81.235.140.86	False	False
3303	25	195.186.1.107	True	False
3303	24	195.186.4.173	True	False
3303	23	195.186.4.107	True	False
3303	23	195.186.4.109	True	False
3303	22	195.186.4.108	True	False
3303	21	195.186.1.109	True	False
3303	20	195.186.1.173	True	False
3303	19	195.186.1.108	True	False
3303	19	92.106.227.87	True	True
3303	13	2a02:1205:5014:570:d63d:7eff:fe98:10c8	True	False
3303	8	213.3.40.89	True	False
3303	8	178.198.224.57	False	True
3303	4	83.78.24.37	False	True
3303	3	178.194.202.41	False	True
3303	1	178.197.227.102	False	True
3303	1	178.197.233.200	True	True
3303	1	178.197.232.227	False	True
3303	1	178.197.234.178	False	True
3303	1	178.197.226.16	False	True
3303	1	178.197.234.34	False	True
3303	1	178.197.232.193	False	True
3303	1	178.197.233.201	False	True
3308	5	194.255.31.62	True	False
3308	4	2001:2011:c000:2::2	True	False
3308	2	62.44.135.194	False	True
3308	1	62.44.134.225	False	True
3308	1	62.44.138.238	False	False
3313	13	213.92.19.50	False	False
3320	27	217.237.149.220	False	True
3320	27	217.237.151.152	False	True
3320	27	217.237.148.85	False	True
3320	27	2003:180:2:6000:53:0:10:1	False	False
3320	27	217.237.150.90	False	True
3320	27	217.237.148.116	False	True
3320	27	217.237.148.6	False	True
3320	27	217.237.151.90	False	True
3320	26	2003:180:2:8100:53:0:10:1	False	False
3320	26	217.237.151.215	False	True
3320	26	217.237.150.216	False	True
3320	26	2003:180:2:7000:53:0:10:1	False	False
3320	26	217.237.150.146	False	True
3320	26	2003:180:2:1000:53:0:10:1	False	False
3320	26	2003:180:2:9000:53:0:10:1	False	False
3320	26	217.237.150.30	False	True
3320	25	2003:180:2:3000:53:0:10:1	False	False
3320	25	217.237.151.33	False	True
3320	20	2003:180:2:a000:53:0:10:1	False	False
3320	20	2003:180:2:5000:53:0:10:1	False	False
3320	19	2003:180:2:8000:53:0:10:1	False	False
3320	16	2003:180:2:b000:53:0:10:1	False	False
3320	16	2003:180:2:2000:53:0:10:1	False	False
3320	11	217.94.43.144	False	True
3320	4	84.129.176.22	False	True
3320	3	87.171.65.240	False	True
3320	3	87.172.159.68	False	True
3320	2	84.181.67.230	False	True
3320	2	84.169.232.20	False	True
3320	2	79.248.5.9	False	True
3320	2	80.187.105.147	False	True
3320	2	217.6.2.11	False	False
3320	2	46.82.85.194	False	True
3320	2	80.187.108.184	True	True
3320	2	79.216.75.222	False	True
3320	1	46.82.80.124	False	True
3320	1	80.187.122.216	False	True
3320	1	87.189.181.212	False	True
3320	1	79.216.65.155	False	True
3320	1	2003:d1:abea:3c00:65cc:a04b:7e2c:145c	False	False
3320	1	80.187.118.160	False	True
3320	1	93.244.183.98	False	True
3320	1	46.82.84.87	False	True
3320	1	80.187.116.111	False	True
3320	1	80.187.123.118	False	True
3320	1	84.131.229.54	False	True
3320	1	80.187.119.119	False	True
3320	1	91.32.12.9	False	True
3320	1	80.187.108.169	False	True
3320	1	217.80.151.184	False	True
3320	1	91.62.148.209	False	True
3320	1	2003:6:1353:c85:10ec:b6a6:57cc:5569	True	False
3320	1	2003:e5:bbce:3d00:19f0:8d63:8bbc:2b3f	False	False
3320	1	84.146.138.143	False	True
3320	1	84.139.83.35	False	True
3320	1	217.234.83.212	False	True
3320	1	46.86.85.245	False	True
3320	1	80.187.109.140	False	True
3320	1	80.187.118.255	False	True
3320	1	84.180.125.168	False	True
3320	1	2a01:598:80a6:9310:1:1:c548:5335	False	False
3320	1	2003:6:31ca:4b70:9c29:a1f0:e9fc:18c9	False	False
3320	1	2a01:598:a804:9f43:6bc1:d905:f278:a575	False	False
3320	1	87.188.207.38	False	True
3320	1	2a01:598:b106:1076:1:2:f885:5bdc	False	False
3320	1	217.246.140.103	False	True
3320	1	87.181.97.49	False	True
3320	1	84.157.49.152	False	True
3320	1	80.153.181.50	False	False
3320	1	2003:e8:83c8:c400:98a1:482c:789e:1735	False	False
3320	1	80.187.109.86	False	True
3320	1	79.206.232.86	False	True
3320	1	80.187.97.123	False	True
3320	1	84.140.89.14	False	True
3320	1	2a01:598:90a0:2186:34ed:906c:b6e9:8e6d	False	False
3320	1	79.216.65.195	False	True
3320	1	2003:de:7721:4100:40b7:59bd:a6bd:a9a	False	False
3320	1	80.142.152.205	False	True
3320	1	91.63.104.106	False	True
3320	1	80.187.99.169	False	True
3320	1	80.187.102.2	True	True
3320	1	84.180.116.230	False	True
3320	1	93.213.24.135	False	True
3320	1	217.81.95.101	False	True
3320	1	93.231.0.198	False	True
3320	1	79.221.196.115	False	True
3320	1	93.213.187.215	False	True
3320	1	93.226.38.127	False	True
3320	1	79.240.167.71	False	True
3320	1	91.4.77.163	False	True
3320	1	80.187.108.237	False	True
3320	1	80.187.109.188	False	True
3320	1	79.216.180.118	False	True
3320	1	2003:cd:13c0:4745:a412:3973:73cd:31c5	False	False
3320	1	80.187.96.238	False	True
3320	1	79.216.75.112	False	True
3320	1	80.187.108.107	False	True
3320	1	87.188.192.222	False	True
3320	1	2a01:598:b102:1990:1:1:f09c:fe1a	False	False
3320	1	79.226.81.251	False	True
3320	1	91.32.11.89	False	True
3320	1	79.243.214.23	True	True
3320	1	2003:7a:51c:8d00:e556:640b:826c:545d	False	False
3320	1	80.143.196.203	False	True
3320	1	2003:e5:cbee:1b00:a412:3973:73cd:31c5	False	False
3320	1	80.187.109.51	False	True
3320	1	80.151.135.170	False	False
3320	1	93.204.172.77	False	True
3329	9	62.38.13.44	True	False
3329	8	62.38.13.47	True	False
3329	6	62.38.13.43	False	False
3329	5	2a02:858:100:100::22	False	False
3329	4	2a02:858:100:100::20	False	False
3329	1	89.32.210.141	False	False
3352	18	81.47.231.138	True	False
3352	16	81.47.231.133	True	False
3352	16	81.47.231.137	True	False
3352	15	80.58.184.15	True	False
3352	15	2a02:9001:8003:1001::1:2	True	False
3352	15	83.48.78.32	False	False
3352	14	81.47.231.134	True	False
3352	13	2a02:9001:8003:1001::1:5	True	False
3352	12	2a02:9001:8003:1a01::2:1	True	False
3352	9	81.47.231.71	True	False
3352	9	81.47.231.70	True	False
3352	9	95.121.14.37	False	True
3352	8	83.58.42.2	False	True
3352	7	88.6.177.80	False	True
3352	6	2a02:9001:8000:601::2:2	True	False
3352	6	79.159.47.252	False	True
